Status ID,Customer ID,Count,Quarter,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,churned
FUYWTS9776,4800-CZMPC,1,Q3,1,Churned,Yes,1,71,4736,Attitude,Attitude of service provider,1
FSYPDR6965,7377-DMMRI,1,Q3,1,Churned,Yes,1,89,4134,Attitude,Attitude of support person,1
GHXWXS9859,8949-JTMAY,1,Q3,1,Churned,Yes,1,72,5144,Competitor,Competitor had better devices,1
ESIPTU3217,3211-ILJTT,1,Q3,1,Churned,Yes,1,67,4469,Competitor,Competitor had better devices,1
FMANHC7715,5103-MHMHY,1,Q3,1,Churned,Yes,1,82,4563,Competitor,Competitor had better devices,1
DFMTHF5423,0235-KGSLC,1,Q3,2,Churned,Yes,1,86,3967,Other,Moved,1
CAGVDT9454,2884-GBPFB,1,Q3,3,Churned,Yes,1,79,5413,Other,Moved,1
ITIXJV6176,5136-KCKGI,1,Q3,2,Churned,Yes,1,76,4461,Competitor,Competitor had better devices,1
QEJUTV2787,3722-WPXTK,1,Q3,1,Churned,Yes,1,72,4254,Competitor,Competitor offered higher download speeds,1
OKEPWV2555,2929-ERCFZ,1,Q3,1,Churned,Yes,1,80,2939,Competitor,Competitor had better devices,1
KZBFWO4116,7548-SEPYI,1,Q3,2,Churned,Yes,1,74,5056,Competitor,Competitor made better offer,1
UEIFOV2491,8835-VSDSE,1,Q3,2,Churned,Yes,1,86,4559,Competitor,Competitor made better offer,1
MPIVXT8964,1623-NLDOT,1,Q3,2,Churned,Yes,1,82,2044,Competitor,Competitor had better devices,1
RFRZVO2772,5236-PERKL,1,Q3,1,Churned,Yes,1,89,4738,Competitor,Competitor offered higher download speeds,1
WCYUXC3399,7854-FOKSF,1,Q3,1,Churned,Yes,1,93,4747,Competitor,Competitor offered higher download speeds,1
YSNXKQ7852,2519-FAKOD,1,Q3,1,Churned,Yes,1,76,5274,Competitor,Competitor had better devices,1
IOLNMF7114,7089-IVVAZ,1,Q3,1,Churned,Yes,1,71,2363,Competitor,Competitor offered more data,1
TBWOEE8378,9492-TOKRI,1,Q3,1,Churned,Yes,1,90,2708,Competitor,Competitor had better devices,1
NRWRLZ3621,3325-FUYCG,1,Q3,1,Churned,Yes,1,85,3770,Dissatisfaction,Service dissatisfaction,1
FPBREM3762,8481-YYXWG,1,Q3,3,Churned,Yes,1,70,4584,Dissatisfaction,Network reliability,1
AUNQCH2421,2609-IAICY,1,Q3,3,Churned,Yes,1,79,2756,Dissatisfaction,Limited range of services,1
YCZWAI9531,1740-CSDJP,1,Q3,2,Churned,Yes,1,88,2548,Price,Lack of affordable download/upload speed,1
VKVWTJ7536,2636-OHFMN,1,Q3,2,Churned,Yes,1,90,3955,Price,Long distance charges,1
QUGFBW4281,1323-OOEPC,1,Q3,2,Churned,Yes,1,87,6481,Price,Extra data charges,1
CXHAXH9592,9921-ZVRHG,1,Q3,1,Churned,Yes,1,94,4155,Competitor,Competitor had better devices,1
KPTWJF5452,4701-MLJPN,1,Q3,3,Churned,Yes,1,78,2933,Attitude,Attitude of support person,1
TAWCMG2137,9206-GVPEQ,1,Q3,1,Churned,Yes,1,88,5212,Dissatisfaction,Network reliability,1
KQKIYV1566,1596-BBVTG,1,Q3,3,Churned,Yes,1,79,2785,Other,Poor expertise of online support,1
UCNCIM1492,8433-WXGNA,1,Q3,1,Churned,Yes,1,82,4676,Other,Don't know,1
CXHJDJ5528,3707-GNWHM,1,Q3,1,Churned,Yes,1,93,4750,Other,Don't know,1
IXOYCS1821,5766-ZJYBB,1,Q3,2,Churned,Yes,1,66,4152,Dissatisfaction,Service dissatisfaction,1
BKKMXZ3142,8931-GJJIQ,1,Q3,2,Churned,Yes,1,90,3520,Attitude,Attitude of support person,1
FRYQHA8785,4277-PVRAN,1,Q3,1,Churned,Yes,1,67,5071,Competitor,Competitor had better devices,1
ROJJCM1642,0203-HHYIJ,1,Q3,3,Churned,Yes,1,79,3779,Price,Long distance charges,1
FXWMKO3764,0952-KMEEH,1,Q3,1,Churned,Yes,1,91,5525,Price,Long distance charges,1
ZPDKEP5154,8178-EYZUO,1,Q3,1,Churned,Yes,1,70,3378,Price,Extra data charges,1
MUDOYP7123,3230-WYKIR,1,Q3,1,Churned,Yes,1,79,3306,Dissatisfaction,Product dissatisfaction,1
EVYTZX1971,0407-BDJKB,1,Q3,2,Churned,Yes,1,88,4129,Dissatisfaction,Service dissatisfaction,1
MCERSI1716,9600-UDOPK,1,Q3,3,Churned,Yes,1,68,4095,Attitude,Attitude of support person,1
LMWLMO9625,4074-SJFFA,1,Q3,3,Churned,Yes,1,83,2614,Dissatisfaction,Network reliability,1
NRYBHD1256,4910-GMJOT,1,Q3,1,Churned,Yes,1,96,4033,Other,Don't know,1
GBWBKW8625,4323-SADQS,1,Q3,1,Churned,Yes,1,93,3520,Dissatisfaction,Service dissatisfaction,1
KXCPTE8788,4446-BZKHU,1,Q3,1,Churned,Yes,1,86,5011,Competitor,Competitor had better devices,1
TAFQHW2337,5202-IVJNU,1,Q3,3,Churned,Yes,1,72,3106,Dissatisfaction,Network reliability,1
ZECSBA1554,5976-JCJRH,1,Q3,3,Churned,Yes,1,94,2162,Dissatisfaction,Limited range of services,1
TQKNZJ1271,0137-OCGAB,1,Q3,3,Churned,Yes,1,90,3056,Price,Lack of affordable download/upload speed,1
RJKVSF8975,3351-NQLDI,1,Q3,1,Churned,Yes,1,91,4348,Price,Long distance charges,1
NIPLQO8181,7593-JNWRU,1,Q3,2,Churned,Yes,1,90,4525,Price,Extra data charges,1
ZJIVGZ9865,4588-YBNIB,1,Q3,2,Churned,Yes,1,91,4205,Price,Price too high,1
WBGNVR3577,5028-GZLDO,1,Q3,1,Churned,Yes,1,96,5317,Dissatisfaction,Service dissatisfaction,1
VQGJNE8316,6877-TJMBR,1,Q3,3,Churned,Yes,1,80,2627,Dissatisfaction,Network reliability,1
EKTNIL7791,6769-DCQLI,1,Q3,2,Churned,Yes,1,85,4630,Other,Don't know,1
JWVBKO5428,2433-KMEAS,1,Q3,1,Churned,Yes,1,71,2445,Other,Don't know,1
SIRAVN2821,2195-ZRVAX,1,Q3,2,Churned,Yes,1,90,3631,Other,Don't know,1
EAZFIE8245,3550-SAHFP,1,Q3,2,Churned,Yes,1,66,5456,Price,Price too high,1
COMXEO9692,2011-TRQYE,1,Q3,2,Churned,Yes,1,82,5474,Dissatisfaction,Product dissatisfaction,1
WXEIKA5718,4873-ILOLJ,1,Q3,1,Churned,Yes,1,67,5546,Competitor,Competitor had better devices,1
ATSPYA8289,2725-KXXWT,1,Q3,3,Churned,Yes,1,86,5460,Attitude,Attitude of support person,1
FGPJWV2445,9565-DJPIB,1,Q3,1,Churned,Yes,1,87,4689,Competitor,Competitor had better devices,1
EAQNSO6845,8348-HFYIV,1,Q3,3,Churned,Yes,1,90,5775,Dissatisfaction,Limited range of services,1
WHFCAR1985,6849-WLEYG,1,Q3,3,Churned,Yes,1,92,2611,Attitude,Attitude of support person,1
RDGXII7335,4659-NZRUF,1,Q3,3,Churned,Yes,1,78,5830,Price,Long distance charges,1
FKRBVE1855,8429-XIBUM,1,Q3,1,Churned,Yes,1,77,4694,Price,Extra data charges,1
TWIWMM7195,2608-BHKFN,1,Q3,1,Churned,Yes,1,89,3600,Competitor,Competitor had better devices,1
IGGCWR7358,7341-LXCAF,1,Q3,1,Churned,Yes,1,87,4013,Dissatisfaction,Product dissatisfaction,1
ERXATU7216,9462-MJUAW,1,Q3,1,Churned,Yes,1,92,4399,Competitor,Competitor had better devices,1
WXPZSB7397,8128-YVJRG,1,Q3,1,Churned,Yes,1,81,4513,Attitude,Attitude of support person,1
MEVGOX3634,1569-TTNYJ,1,Q3,2,Churned,Yes,1,72,3401,Other,Don't know,1
BMEUKW8397,4749-VFKVB,1,Q3,2,Churned,Yes,1,90,4778,Other,Don't know,1
NJZQJG4921,7598-UAASY,1,Q3,1,Churned,Yes,1,71,4340,Competitor,Competitor had better devices,1
OOWZXR4621,7938-OUHIO,1,Q3,3,Churned,Yes,1,72,3916,Attitude,Attitude of service provider,1
WXYFIR9529,0431-APWVY,1,Q3,3,Churned,Yes,1,91,5958,Other,Poor expertise of online support,1
UYUIXB6268,3426-NIYYL,1,Q3,2,Churned,Yes,1,66,2087,Attitude,Attitude of support person,1
ATPLYT3939,3387-VATUS,1,Q3,3,Churned,Yes,1,69,5701,Attitude,Attitude of service provider,1
UZGGFE9545,1143-NMNQJ,1,Q3,2,Churned,Yes,1,95,2187,Attitude,Attitude of service provider,1
FMOIKX2623,0415-MOSGF,1,Q3,2,Churned,Yes,1,76,3204,Attitude,Attitude of support person,1
PGOFDK7151,2495-INZWQ,1,Q3,2,Churned,Yes,1,66,5605,Attitude,Attitude of service provider,1
GCHWNJ1855,4139-SUGLD,1,Q3,1,Churned,Yes,1,77,2067,Attitude,Attitude of service provider,1
TKQVEC8749,6857-VWJDT,1,Q3,2,Churned,Yes,1,87,3473,Attitude,Attitude of service provider,1
JHQPWS3111,5624-BQSSA,1,Q3,1,Churned,Yes,1,70,4285,Price,Long distance charges,1
UUESOJ8574,5577-OTWWW,1,Q3,2,Churned,Yes,1,69,2428,Other,Moved,1
EFNIQT9735,6100-QQHEB,1,Q3,3,Churned,Yes,1,91,5775,Other,Moved,1
RGJFLQ6451,2691-NZETQ,1,Q3,2,Churned,Yes,1,89,2752,Competitor,Competitor offered higher download speeds,1
EUBNZV9694,4404-HIBDJ,1,Q3,1,Churned,Yes,1,85,5175,Competitor,Competitor offered more data,1
UFICCL9319,7295-JOMMD,1,Q3,1,Churned,Yes,1,87,2895,Competitor,Competitor made better offer,1
FZGUTU6538,5013-SBUIH,1,Q3,1,Churned,Yes,1,84,5855,Competitor,Competitor had better devices,1
AYPYPB5634,6023-YEBUP,1,Q3,1,Churned,Yes,1,81,5351,Competitor,Competitor had better devices,1
ALPIAB5851,7209-JCUDS,1,Q3,1,Churned,Yes,1,83,2832,Competitor,Competitor had better devices,1
SYKTGJ7825,6158-DWPZT,1,Q3,2,Churned,Yes,1,82,3195,Competitor,Competitor offered more data,1
XZFUMF8383,3763-GCZHZ,1,Q3,2,Churned,Yes,1,95,5504,Competitor,Competitor offered more data,1
IVVBCA3719,0772-GYEQQ,1,Q3,2,Churned,Yes,1,93,5202,Competitor,Competitor offered more data,1
ONIGFT8462,4831-EOBFE,1,Q3,1,Churned,Yes,1,70,5150,Other,Don't know,1
XJBZGJ2291,9170-GYZJC,1,Q3,1,Churned,Yes,1,84,4734,Price,Price too high,1
OCICDC5369,2002-MZHWP,1,Q3,2,Churned,Yes,1,76,3820,Price,Long distance charges,1
EEGYRI8539,2004-OCQXK,1,Q3,1,Churned,Yes,1,85,5622,Competitor,Competitor had better devices,1
UJLSDQ7487,5027-QPKTE,1,Q3,1,Churned,Yes,1,82,4292,Competitor,Competitor had better devices,1
HDXZMY6563,2672-HUYVI,1,Q3,2,Churned,Yes,1,68,2266,Price,Long distance charges,1
WTXQEN2695,7508-MYBOG,1,Q3,1,Churned,Yes,1,89,2177,Competitor,Competitor had better devices,1
SOSEKP4819,0148-DCDOS,1,Q3,1,Churned,Yes,1,82,5641,Competitor,Competitor had better devices,1
ZXQQXT9119,9992-RRAMN,1,Q3,1,Churned,Yes,1,68,5248,Dissatisfaction,Product dissatisfaction,1
REZIQK4842,0310-MVLET,1,Q3,3,Churned,Yes,1,77,5612,Dissatisfaction,Service dissatisfaction,1
CIFIRR2316,5696-QURRL,1,Q3,3,Churned,Yes,1,73,2644,Dissatisfaction,Network reliability,1
RVFEWP2662,0495-RVCBF,1,Q3,3,Churned,Yes,1,75,2066,Other,Poor expertise of online support,1
ZKXIMQ5421,7854-EDSSA,1,Q3,3,Churned,Yes,1,77,2195,Dissatisfaction,Poor expertise of online support,1
BVGSFV5474,8869-TORSS,1,Q3,1,Churned,Yes,1,69,2681,Dissatisfaction,Poor expertise of phone support,1
JOEAPA2948,2115-BFTIW,1,Q3,1,Churned,Yes,1,75,4881,Dissatisfaction,Product dissatisfaction,1
AGIDVK2728,0611-DFXKO,1,Q3,2,Churned,Yes,1,78,4594,Dissatisfaction,Service dissatisfaction,1
EVIAVW4216,7780-OTDSO,1,Q3,1,Churned,Yes,1,86,2421,Attitude,Attitude of support person,1
WFMGCO8663,9747-DDZOS,1,Q3,2,Churned,Yes,1,74,4378,Dissatisfaction,Network reliability,1
INLJLK6124,0564-JJHGS,1,Q3,2,Churned,Yes,1,90,5007,Dissatisfaction,Limited range of services,1
MNFNKG1563,3348-CFRNX,1,Q3,1,Churned,Yes,1,71,2990,Price,Lack of affordable download/upload speed,1
VFYBRZ6481,1428-GTBJJ,1,Q3,2,Churned,Yes,1,81,4601,Price,Long distance charges,1
UBYIWG5936,2249-YPRNG,1,Q3,2,Churned,Yes,1,84,4223,Dissatisfaction,Service dissatisfaction,1
ZHGOCV2273,7410-YTJIK,1,Q3,1,Churned,Yes,1,75,2872,Competitor,Competitor had better devices,1
EPDOYD1152,4626-GYCZP,1,Q3,1,Churned,Yes,1,79,3506,Competitor,Competitor had better devices,1
ZBISVG5383,5590-BYNII,1,Q3,2,Churned,Yes,1,91,4152,Other,Don't know,1
CFWZMW6899,3237-AJGEH,1,Q3,3,Churned,Yes,1,67,5122,Other,Poor expertise of online support,1
NMMMPX1124,1591-NFNLQ,1,Q3,3,Churned,Yes,1,91,4769,Other,Poor expertise of online support,1
LBVPYC6633,0596-BQCEQ,1,Q3,1,Churned,Yes,1,93,4120,Competitor,Competitor had better devices,1
HJURFB1663,1481-ZUWZA,1,Q3,1,Churned,Yes,1,80,5433,Dissatisfaction,Service dissatisfaction,1
YCZKQM1274,2309-OSFEU,1,Q3,1,Churned,Yes,1,84,2529,Attitude,Attitude of support person,1
BLEEOT1142,7613-LLQFO,1,Q3,2,Churned,Yes,1,91,3330,Dissatisfaction,Limited range of services,1
DMNKBV8897,2640-PMGFL,1,Q3,1,Churned,Yes,1,91,2518,Price,Lack of affordable download/upload speed,1
MIOVAR4626,3801-HMYNL,1,Q3,1,Churned,Yes,1,68,3123,Competitor,Competitor had better devices,1
CJMUOF9443,4484-CGXFK,1,Q3,1,Churned,Yes,1,96,3190,Dissatisfaction,Product dissatisfaction,1
APLMGW9273,6214-EDAKZ,1,Q3,2,Churned,Yes,1,79,5115,Dissatisfaction,Service dissatisfaction,1
BTXIIU2925,6127-ISGTU,1,Q3,3,Churned,Yes,1,67,3075,Attitude,Attitude of support person,1
XJBQTT6719,8740-XLHDR,1,Q3,2,Churned,Yes,1,67,5824,Dissatisfaction,Network reliability,1
OUEYYI5552,1208-DNHLN,1,Q3,2,Churned,Yes,1,83,4580,Other,Don't know,1
GQXKDP2694,1761-AEZZR,1,Q3,2,Churned,Yes,1,72,5593,Other,Don't know,1
NGEDFX4498,7120-RFMVS,1,Q3,2,Churned,Yes,1,73,4340,Price,Price too high,1
VBDYTZ1353,7317-GGVPB,1,Q3,1,Churned,Yes,1,90,4982,Dissatisfaction,Product dissatisfaction,1
OAIHAH7355,1322-AGOQM,1,Q3,2,Churned,Yes,1,95,2243,Dissatisfaction,Service dissatisfaction,1
YXXOFW2836,5692-FPTAH,1,Q3,2,Churned,Yes,1,67,2168,Dissatisfaction,Network reliability,1
QVSKUY4583,1550-LOAHA,1,Q3,2,Churned,Yes,1,74,4017,Dissatisfaction,Limited range of services,1
QZZGLN7478,0268-QKIWO,1,Q3,3,Churned,Yes,1,83,2647,Attitude,Attitude of support person,1
HVJIRH9411,0876-WDUUZ,1,Q3,2,Churned,Yes,1,90,3716,Price,Long distance charges,1
QUERLO6239,0617-FHSGK,1,Q3,2,Churned,Yes,1,90,5283,Price,Extra data charges,1
YJAMOF9237,2858-MOFSQ,1,Q3,2,Churned,Yes,1,76,5472,Price,Price too high,1
FGOSJR4357,7005-CCBKV,1,Q3,3,Churned,Yes,1,77,4539,Dissatisfaction,Service dissatisfaction,1
SIDYKR1569,4250-FDVOU,1,Q3,1,Churned,Yes,1,95,4110,Attitude,Attitude of support person,1
IFLBLJ8664,2141-RRYGO,1,Q3,3,Churned,Yes,1,76,5274,Other,Poor expertise of online support,1
ZAQQHN5619,6376-GAHQE,1,Q3,2,Churned,Yes,1,65,2140,Other,Don't know,1
ZLHKEO5552,5052-PNLOS,1,Q3,3,Churned,Yes,1,65,3662,Other,Poor expertise of online support,1
TEIOLP9532,6979-ZNSFF,1,Q3,1,Churned,Yes,1,69,2545,Price,Price too high,1
JDRPJA2282,2386-LAHRK,1,Q3,1,Churned,Yes,1,80,5094,Dissatisfaction,Product dissatisfaction,1
FAFXJL7294,6032-IGALN,1,Q3,1,Churned,Yes,1,79,4769,Competitor,Competitor had better devices,1
PRVRJT6338,0516-WJVXC,1,Q3,1,Churned,Yes,1,78,5476,Dissatisfaction,Network reliability,1
JDMJNT8325,8809-RIHDD,1,Q3,3,Churned,Yes,1,83,5055,Price,Lack of affordable download/upload speed,1
PQCVRS1969,4822-NGOCH,1,Q3,2,Churned,Yes,1,74,5801,Price,Long distance charges,1
IENVFH2865,1432-FPAXX,1,Q3,2,Churned,Yes,1,77,3615,Dissatisfaction,Product dissatisfaction,1
CXJLWB5395,3884-HCSWG,1,Q3,1,Churned,Yes,1,70,4390,Attitude,Attitude of support person,1
LMQYIJ8848,5077-DXTCG,1,Q3,1,Churned,Yes,1,86,2293,Competitor,Competitor had better devices,1
HBRASO8264,1142-WACZW,1,Q3,2,Churned,Yes,1,95,4268,Other,Don't know,1
WDQTQC2439,4892-VLANZ,1,Q3,3,Churned,Yes,1,96,5600,Price,Long distance charges,1
AAGVIW5278,2919-HBCJO,1,Q3,1,Churned,Yes,1,90,4580,Other,Moved,1
HRTEPX8535,4236-XPXAV,1,Q3,2,Churned,Yes,1,74,2283,Other,Moved,1
APMQRB3511,3030-YZADT,1,Q3,1,Churned,Yes,1,66,5023,Competitor,Competitor had better devices,1
RURBER6481,7410-KTVFV,1,Q3,1,Churned,Yes,1,90,2815,Competitor,Competitor had better devices,1
TTIGDB2882,8393-DLHGA,1,Q3,1,Churned,Yes,1,68,2241,Competitor,Competitor offered more data,1
CLWYSC7113,2834-SPCJV,1,Q3,1,Churned,Yes,1,75,6216,Competitor,Competitor had better devices,1
NAUHCQ3937,0587-DMGBH,1,Q3,3,Churned,Yes,1,75,2269,Competitor,Competitor offered higher download speeds,1
GZKIKB9162,3523-QRQLL,1,Q3,2,Churned,Yes,1,94,5922,Competitor,Competitor offered more data,1
GBHOVK9747,0895-DQHEW,1,Q3,1,Churned,Yes,1,77,4019,Competitor,Competitor offered more data,1
DAXDVM3885,8149-RSOUN,1,Q3,3,Churned,Yes,1,78,3014,Competitor,Competitor offered more data,1
VYRJWV9325,7250-EQKIY,1,Q3,2,Churned,Yes,1,75,2426,Competitor,Competitor made better offer,1
SQBPYC6956,4013-UBXWQ,1,Q3,3,Churned,Yes,1,67,4612,Competitor,Competitor made better offer,1
CHMVJN2269,5519-NPHVG,1,Q3,3,Churned,Yes,1,73,3975,Price,Price too high,1
LWACOI8998,8849-GYOKR,1,Q3,1,Churned,Yes,1,90,4893,Dissatisfaction,Product dissatisfaction,1
ZNDAZX3839,3148-BLQJT,1,Q3,1,Churned,Yes,1,80,5747,Competitor,Competitor made better offer,1
MLCCCV2651,0461-CVKMU,1,Q3,1,Churned,Yes,1,80,5737,Attitude,Attitude of support person,1
IHZWFI8991,8806-EAGWC,1,Q3,2,Churned,Yes,1,78,5698,Dissatisfaction,Network reliability,1
KPTGCW7921,4183-WCSEP,1,Q3,1,Churned,Yes,1,72,3091,Price,Long distance charges,1
CWEZCT1172,5498-TXHLF,1,Q3,3,Churned,Yes,1,91,3358,Price,Extra data charges,1
MEDMQY8154,9722-UJOJR,1,Q3,1,Churned,Yes,1,73,2663,Price,Price too high,1
JJJKAW9881,6772-KSATR,1,Q3,1,Churned,Yes,1,83,5574,Dissatisfaction,Service dissatisfaction,1
KUHVZK2894,7112-OPOTK,1,Q3,2,Churned,Yes,1,91,5647,Attitude,Attitude of support person,1
NBHNIW6465,4210-QFJMF,1,Q3,1,Churned,Yes,1,68,5762,Competitor,Competitor made better offer,1
BWPFSD6693,5828-AVIPD,1,Q3,3,Churned,Yes,1,73,4072,Other,Poor expertise of online support,1
CMEESV4136,1086-LXKFY,1,Q3,1,Churned,Yes,1,92,4779,Other,Don't know,1
DISFDJ5646,7774-OJSXI,1,Q3,3,Churned,Yes,1,65,5387,Dissatisfaction,Poor expertise of phone support,1
SRPZUH8155,7786-WBJYI,1,Q3,2,Churned,Yes,1,89,5365,Competitor,Competitor made better offer,1
EBLEJP6646,5016-ETTFF,1,Q3,3,Churned,Yes,1,69,3797,Dissatisfaction,Service dissatisfaction,1
NLLMQN7866,3866-MDTUB,1,Q3,1,Churned,Yes,1,72,3257,Attitude,Attitude of support person,1
YWQPJG4642,0697-ZMSWS,1,Q3,1,Churned,Yes,1,87,2330,Dissatisfaction,Limited range of services,1
PTNIPP2943,7593-XFKDI,1,Q3,1,Churned,Yes,1,73,3017,Price,Extra data charges,1
KKENPE6736,0337-CNPZE,1,Q3,2,Churned,Yes,1,85,5383,Price,Price too high,1
GHNFHJ8671,1513-XNPPH,1,Q3,1,Churned,Yes,1,79,5047,Dissatisfaction,Product dissatisfaction,1
HSLIMN5113,6347-DCUIK,1,Q3,1,Churned,Yes,1,90,4231,Attitude,Attitude of support person,1
GRGMUR1138,0897-FEGMU,1,Q3,3,Churned,Yes,1,84,5286,Dissatisfaction,Network reliability,1
TZSUYY4989,7663-RGWBC,1,Q3,1,Churned,Yes,1,90,4773,Other,Don't know,1
NZUBAO1847,1120-BMWUB,1,Q3,3,Churned,Yes,1,65,5091,Other,Don't know,1
XEVQIN7342,9124-LHCJQ,1,Q3,1,Churned,Yes,1,91,2318,Price,Price too high,1
ZVUMPJ3112,2235-ZGKPT,1,Q3,1,Churned,Yes,1,90,5386,Dissatisfaction,Product dissatisfaction,1
QCQTAR5246,3891-PUQOD,1,Q3,1,Churned,Yes,1,65,5020,Dissatisfaction,Service dissatisfaction,1
PRUZYA2481,0689-NKYLF,1,Q3,2,Churned,Yes,1,86,4028,Attitude,Attitude of support person,1
VWOGKU2811,3658-KIBGF,1,Q3,1,Churned,Yes,1,89,2833,Dissatisfaction,Network reliability,1
GGPPWW9539,5519-YLDGW,1,Q3,1,Churned,Yes,1,91,3769,Dissatisfaction,Limited range of services,1
NQNHJN5197,4946-EDSEW,1,Q3,1,Churned,Yes,1,69,5638,Attitude,Attitude of support person,1
XAWOPK7937,8185-UPYBR,1,Q3,1,Churned,Yes,1,88,5838,Dissatisfaction,Product dissatisfaction,1
WHNJDI8439,4585-HETAI,1,Q3,1,Churned,Yes,1,83,5026,Dissatisfaction,Service dissatisfaction,1
CZOWWR5459,7526-BEZQB,1,Q3,1,Churned,Yes,1,89,2577,Attitude,Attitude of support person,1
LLSQFC9569,4951-UKAAQ,1,Q3,1,Churned,Yes,1,72,5948,Dissatisfaction,Network reliability,1
NEXAQB1826,2108-YKQTY,1,Q3,3,Churned,Yes,1,90,4930,Other,Don't know,1
BLJJSI4132,4918-QLLIW,1,Q3,2,Churned,Yes,1,65,2755,Other,Don't know,1
LHHTAB1179,1625-JAIIY,1,Q3,1,Churned,Yes,1,86,4714,Dissatisfaction,Product dissatisfaction,1
SVOKJH9163,2947-DOMLJ,1,Q3,1,Churned,Yes,1,82,3677,Dissatisfaction,Service dissatisfaction,1
RXDZHE3175,4112-LUEIZ,1,Q3,3,Churned,Yes,1,84,4206,Attitude,Attitude of support person,1
WTTRUO8289,4510-HIMLV,1,Q3,2,Churned,Yes,1,90,4154,Dissatisfaction,Network reliability,1
GEGUDA8412,2430-USGXP,1,Q3,1,Churned,Yes,1,66,4766,Price,Lack of affordable download/upload speed,1
CJCBNR6532,5955-ERIHD,1,Q3,1,Churned,Yes,1,72,2206,Price,Long distance charges,1
BLVZYX9785,5949-EBSQK,1,Q3,2,Churned,Yes,1,83,2131,Price,Price too high,1
LCGBWF7237,7274-RTAPZ,1,Q3,1,Churned,Yes,1,89,3898,Dissatisfaction,Product dissatisfaction,1
NAOLWS5969,0311-UNPFF,1,Q3,2,Churned,Yes,1,82,4910,Dissatisfaction,Service dissatisfaction,1
WMENCN1247,3834-XUIFC,1,Q3,1,Churned,Yes,1,86,3905,Attitude,Attitude of support person,1
ABNVGN3969,7599-FKVXZ,1,Q3,1,Churned,Yes,1,93,2265,Other,Don't know,1
BDEDBX7233,8229-TNIQA,1,Q3,2,Churned,Yes,1,91,3443,Other,Don't know,1
ZSBVOQ5594,6221-AVQYL,1,Q3,1,Churned,Yes,1,78,2919,Price,Price too high,1
GWTZID5885,7743-EXURX,1,Q3,1,Churned,Yes,1,77,3758,Dissatisfaction,Product dissatisfaction,1
RXBXNZ5594,5569-KGJHX,1,Q3,3,Churned,Yes,1,95,2445,Dissatisfaction,Service dissatisfaction,1
CEVQWM9544,7730-IUTDZ,1,Q3,1,Churned,Yes,1,68,4673,Dissatisfaction,Network reliability,1
ORFAHX8994,0426-TIRNE,1,Q3,3,Churned,Yes,1,90,5527,Dissatisfaction,Limited range of services,1
GOFAKM3796,7587-RZNME,1,Q3,3,Churned,Yes,1,91,4849,Price,Lack of affordable download/upload speed,1
CYOBPQ8522,0748-RDGGM,1,Q3,2,Churned,Yes,1,82,6136,Price,Long distance charges,1
XXUAQK3474,3746-EUBYR,1,Q3,1,Churned,Yes,1,75,5861,Competitor,Competitor made better offer,1
IFSCJX6428,2332-EFBJY,1,Q3,1,Churned,Yes,1,82,3438,Price,Long distance charges,1
UHTZRK8425,9474-PHLYD,1,Q3,1,Churned,Yes,1,68,5129,Dissatisfaction,Network reliability,1
QKSHDP1737,2165-VOEGB,1,Q3,2,Churned,Yes,1,91,3322,Other,Don't know,1
AYHZDM3124,2219-MVUSO,1,Q3,2,Churned,Yes,1,91,3721,Other,Don't know,1
GZTRVM1611,8914-RBTSB,1,Q3,1,Churned,Yes,1,79,4115,Other,Don't know,1
ERTIXI7236,0963-ZBDRN,1,Q3,3,Churned,Yes,1,93,3606,Attitude,Attitude of support person,1
LQXHPU3115,7594-RQHXR,1,Q3,2,Churned,Yes,1,94,3108,Other,Deceased,1
JSINJS2745,6331-EWIEB,1,Q3,2,Churned,Yes,1,92,2414,Other,Moved,1
PTMJYY6433,5998-VVEJY,1,Q3,3,Churned,Yes,1,72,2729,Other,Moved,1
PMDXDD8637,4317-VTEOA,1,Q3,2,Churned,Yes,1,93,5355,Competitor,Competitor had better devices,1
QADJHC9516,1670-SVOWZ,1,Q3,1,Churned,Yes,1,91,2504,Competitor,Competitor had better devices,1
BXZUUP6234,7541-YLXCL,1,Q3,1,Churned,Yes,1,71,5220,Other,Don't know,1
JQMPZQ1242,0260-ZDLGK,1,Q3,1,Churned,Yes,1,65,3585,Competitor,Competitor made better offer,1
HFTBBN7893,8722-NGNBH,1,Q3,1,Churned,Yes,1,80,3125,Competitor,Competitor had better devices,1
LVHSPP5322,0133-BMFZO,1,Q3,2,Churned,Yes,1,94,3529,Competitor,Competitor offered higher download speeds,1
BDLAOS8497,6128-CZOMY,1,Q3,2,Churned,Yes,1,78,4689,Competitor,Competitor offered higher download speeds,1
AQLCGC3669,9540-JYROE,1,Q3,1,Churned,Yes,1,75,2899,Competitor,Competitor offered higher download speeds,1
XSDCAE4935,3656-TKRVZ,1,Q3,2,Churned,Yes,1,65,5787,Competitor,Competitor offered more data,1
BOCOTP9672,1501-SGHBW,1,Q3,1,Churned,Yes,1,81,3843,Competitor,Competitor made better offer,1
PHSJPM8877,3208-YPIOE,1,Q3,3,Churned,Yes,1,96,4696,Competitor,Competitor made better offer,1
GLXGOL4899,2612-RANWT,1,Q3,2,Churned,Yes,1,96,3682,Price,Price too high,1
