customer_id,has_partner,has_dependents
9814-AOUDH,No,No
6175-IRFIT,No,No
8760-ZRHKE,Yes,Yes
1622-HSHSF,No,No
8854-CCVSQ,No,No
6749-UTDVX,No,No
5542-DHSXL,Yes,No
9102-OXKFY,No,No
0511-JTEOY,No,No
5216-WASFJ,Yes,No
7808-DVWEP,Yes,No
7067-KSAZT,Yes,No
2284-VFLKH,Yes,No
0366-NQSHS,No,No
6532-YLWSI,Yes,No
3807-BPOMJ,Yes,No
3892-NXAZG,Yes,Yes
4948-WBBKL,No,No
4182-BGSIQ,Yes,Yes
9300-AGZNL,No,No
0988-AADSA,Yes,Yes
9972-NKTFD,No,No
3717-LNXKW,Yes,No
5734-EJKXG,No,No
2207-RYYRL,Yes,Yes
6729-FZWSY,No,No
9695-IDRZR,No,Yes
8144-DGHXP,No,No
7814-LEEVE,Yes,No
1112-CUNAO,No,No
5175-AOBHI,No,No
5174-RNGBH,No,No
8631-WUXGY,No,Yes
7270-BDIOA,No,No
9565-JSNFM,No,No
5906-DVAPM,Yes,Yes
6654-QGBZZ,No,No
8348-JLBUG,Yes,No
0607-DAAHE,No,Yes
5641-DMBFJ,Yes,No
9200-NLNPD,Yes,No
2664-XJZNO,Yes,Yes
9732-KPKBW,No,No
3339-EAQNV,Yes,No
0921-OHLVP,No,No
3389-YGYAI,No,No
9560-ARGQJ,No,Yes
8350-NYMVI,No,No
1600-DILPE,No,No
0536-ESJEP,Yes,No
4654-GGUII,No,No
6478-HRRCZ,Yes,No
8510-BBWMU,No,No
6857-TKDJV,Yes,Yes
2360-RDGRO,Yes,No
0584-BJQGZ,No,No
5134-IKDAY,Yes,Yes
1360-XFJMR,Yes,No
3070-DVEYC,No,No
5730-RIITO,No,No
9058-MJLZC,No,No
5707-ORNDZ,No,No
0902-XKXPN,Yes,Yes
5177-RVZNU,No,Yes
0056-EPFBG,Yes,Yes
8993-IZEUX,No,No
8696-JKZNU,No,No
5380-AFSSK,No,No
8190-ZTQFB,No,No
0931-MHTEM,No,No
2055-PDADH,No,No
7515-LODFU,No,No
0440-UEDAI,No,No
1337-BOZWO,Yes,Yes
0868-VJRDR,Yes,No
8714-EUHJO,Yes,Yes
6344-SFJVH,No,No
3950-VPYJB,Yes,Yes
8041-TMEID,Yes,No
7321-ZNSLA,Yes,Yes
6941-KXRRV,Yes,No
3721-CNEYS,No,No
8727-JQFHV,Yes,Yes
9475-NNDGC,Yes,No
1355-KUSBG,Yes,Yes
3688-FTHLT,No,No
0899-LIIBW,Yes,No
2568-OIADY,Yes,No
1384-RCUXW,No,No
5825-XJOCM,No,Yes
6848-YLDFR,Yes,Yes
8125-QPFJD,Yes,No
2320-YKQBO,No,No
1193-RTSLK,No,No
2302-ANTDP,Yes,No
5923-GXUOC,No,No
4973-RLZVI,No,No
7869-ZYDST,Yes,No
4501-UYKBC,No,No
1215-EXRMO,Yes,No
2305-MRGLV,Yes,No
8404-VIOMB,No,No
5233-GEEAX,No,No
2359-KLTEK,Yes,Yes
5304-EFJLP,Yes,No
2673-ZALNP,No,No
9184-GALIL,Yes,Yes
4393-RYCRE,No,No
9746-MDMBK,Yes,Yes
3162-ZJZFU,Yes,Yes
8404-GFGCZ,Yes,No
8875-AKBYH,No,No
4432-ADRLB,No,No
0533-UCAAU,Yes,No
1394-SUIUH,Yes,No
3521-MNKLV,No,No
2533-TIBIX,Yes,Yes
8993-PHFWD,No,No
1565-RHDJD,No,Yes
7137-RYLPP,Yes,No
3765-JXVKY,No,No
5092-STPKP,No,No
7330-WZLNC,No,No
0114-PEGZZ,No,No
3359-DSRKA,Yes,Yes
8639-NHQEI,Yes,Yes
7161-DFHUF,Yes,No
3957-LXOLK,No,No
3720-DBRWL,Yes,No
6635-MYYYZ,No,No
8565-WUXZU,Yes,No
5281-BUZGT,No,No
4994-OBRSZ,No,Yes
0562-FGDCR,Yes,Yes
2436-QBZFP,Yes,Yes
3420-YJLQT,No,No
6040-CGACY,No,No
6582-PLFUU,Yes,Yes
8242-PDSGJ,Yes,No
0264-CNITK,Yes,Yes
0089-IIQKO,Yes,Yes
7839-NUIAA,Yes,Yes
6075-QMNRR,No,No
5378-IKEEG,No,No
5966-EMAZU,Yes,No
0440-EKDCF,Yes,No
4774-HHGGS,Yes,No
2718-GAXQD,Yes,Yes
2055-BFOCC,Yes,No
8180-AKMJV,No,No
4298-OYIFC,Yes,No
5566-SOEZD,Yes,Yes
9842-EFSYY,No,Yes
2272-WUSPA,Yes,No
4584-LBNMK,Yes,No
3898-GUYTS,No,No
0930-EHUZA,No,No
6413-XKKPU,Yes,Yes
9975-SKRNR,No,No
3703-KBKZP,No,No
1449-XQEMT,No,No
2626-URJFX,Yes,Yes
4973-MGTON,Yes,No
3682-YEUWS,Yes,Yes
1223-UNPKS,Yes,Yes
2612-RRIDN,No,No
4735-ASGMA,No,No
3446-QDSZF,No,No
3669-LVWZB,No,No
6892-EZDTG,Yes,No
5117-IFGPS,Yes,No
7379-FNIUJ,No,No
1627-AFWVJ,No,No
9725-SCPZG,No,Yes
5884-GCYMI,No,No
3217-FZDMN,No,No
4486-EFAEB,No,No
0060-FUALY,Yes,No
7853-GVUDZ,Yes,Yes
7480-QNVZJ,No,No
6954-OOYZZ,Yes,No
7088-FBAWU,Yes,Yes
8313-AFGBW,Yes,No
3943-KDREE,No,No
9239-ZBZZV,No,No
3097-IDVPU,Yes,Yes
4398-HSCJH,No,No
2197-OMWGI,Yes,Yes
2303-PJYHN,Yes,No
9795-VOWON,No,No
1237-WIYYZ,No,No
1987-AUELQ,Yes,No
7852-LECYP,Yes,No
4430-UZIPO,No,No
4822-LPTYJ,Yes,No
8165-CBKXO,Yes,Yes
6527-PZFPV,Yes,Yes
4855-SNKMY,No,No
9593-CVZKR,Yes,Yes
8595-SIZNC,Yes,No
8008-HAWED,No,No
7124-UGSUR,Yes,No
1862-SKORY,Yes,No
5236-XMZJY,No,No
4827-DPADN,Yes,Yes
2694-CIUMO,No,No
5846-ABOBJ,Yes,No
1439-LCGVL,Yes,No
0909-SDHNU,No,Yes
4647-XXZAM,Yes,Yes
1502-XFCVR,No,No
7740-KKCXF,Yes,No
5360-XGYAZ,Yes,Yes
9692-TUSXH,No,No
7912-SYRQT,No,No
3557-HTYWR,No,No
4816-JBHOV,No,No
8920-NAVAY,No,No
1699-TLDLZ,Yes,Yes
5600-PDUJF,No,No
8292-TYSPY,No,No
0567-XRHCU,Yes,Yes
1867-BDVFH,Yes,Yes
2067-QYTCF,Yes,No
2359-QWQUL,Yes,No
9103-TCIHJ,No,No
7407-SUJIZ,No,No
9150-KPBJQ,No,No
0052-DCKON,Yes,No
3654-ARMGP,No,No
9699-UBQFS,Yes,No
9367-TCUYN,No,No
1261-FWTTE,No,No
3528-HFRIQ,Yes,No
0708-SJDIS,No,No
4140-WJAWW,No,No
2073-QBVBI,Yes,No
6928-ONTRW,Yes,Yes
3320-VEOYC,No,No
5231-FIQPA,No,No
6617-WLBQC,Yes,Yes
2599-CIPQE,Yes,Yes
6653-CBBOM,No,No
8774-GSBUN,Yes,No
7326-RIGQZ,Yes,Yes
1401-FTHFQ,Yes,Yes
3247-ZVOUO,Yes,No
0254-FNMCI,No,No
1848-LBZHY,Yes,No
6101-IMRMM,No,Yes
8118-TJAFG,Yes,Yes
5429-LWCMV,No,No
7298-IZWLY,No,No
9758-MFWGD,Yes,Yes
3955-JBZZM,No,No
1268-ASBGA,Yes,No
8943-URTMR,No,No
4815-TUMEQ,No,No
4713-LZDRV,No,No
9909-IDLEK,Yes,Yes
4092-OFQZS,Yes,No
1561-BWHIN,Yes,Yes
4325-NFSKC,No,No
9927-DSWDF,Yes,No
9500-LTVBP,No,No
7252-NTGSS,No,No
8149-AIQCG,No,No
1360-JYXKQ,Yes,No
2955-PSXOE,No,No
7762-URZQH,Yes,No
0899-WZRSD,No,No
3255-GRXMG,No,Yes
4828-FAZPK,Yes,Yes
6094-ZIVKX,No,No
6925-BAYGL,Yes,No
3262-EIDHV,Yes,Yes
7354-OIJLX,No,No
1376-HHBDV,No,No
6907-NZZIJ,No,No
6133-OZILE,No,No
4135-FRWKJ,Yes,Yes
2911-UREFD,Yes,No
3744-ZRRDZ,No,No
5673-TIYIB,No,No
6551-ZCOTS,No,No
7191-ADRGF,Yes,No
5018-LXQQG,Yes,Yes
6892-BOGQE,Yes,No
1602-IJQQE,No,No
4628-WQCQQ,No,Yes
1746-TGTWV,Yes,No
5995-SNNEW,Yes,No
8050-WYBND,No,Yes
2821-WARNZ,No,Yes
4879-GZLFH,Yes,Yes
1644-IRKSF,Yes,Yes
8314-HTWVE,Yes,Yes
9402-ROUMJ,Yes,Yes
2507-QZPQS,No,No
7159-NOKYQ,Yes,No
5707-ZMDJP,Yes,Yes
8779-YIQQA,Yes,Yes
7136-IHZJA,Yes,Yes
8966-OIQHG,Yes,Yes
7074-STDCN,No,No
3705-PSNGL,No,No
8739-QOTTN,Yes,No
1399-OUPJN,Yes,Yes
0277-BKSQP,Yes,Yes
6502-HCJTI,Yes,No
2606-RMDHZ,No,No
5774-XZTQC,Yes,Yes
2676-SSLTO,No,No
6266-QHOJZ,No,No
7269-JISCY,No,No
0363-SVHYR,Yes,Yes
8547-NSBBO,No,No
8258-GSTJK,No,No
6861-OKBCE,No,Yes
9940-RHLFB,No,No
6591-QGOYB,No,No
9070-BCKQP,Yes,No
6421-SZVEM,Yes,Yes
1328-EUZHC,Yes,No
2995-UPRYS,Yes,No
8878-RYUKI,No,No
9633-DENPU,Yes,No
7811-JIVPF,No,No
7113-HIPFI,Yes,Yes
8541-QVFKM,No,No
6686-YPGHK,No,No
1383-EZRWL,No,No
9258-CNWAC,Yes,Yes
5371-VYLSX,No,No
6374-AFWOX,Yes,No
4759-TRPLW,No,No
5317-FLPJF,No,No
7621-VPNET,Yes,No
6034-YMTOB,No,No
8563-IIOXK,Yes,Yes
4903-CNOZC,No,No
4353-HYOJD,Yes,Yes
8020-BWHYL,No,No
7267-FRMJW,Yes,Yes
2982-VPSGI,Yes,No
4188-FRABG,Yes,No
8199-ZLLSA,No,No
4128-ETESU,Yes,No
0620-DLSLK,No,No
4625-EWPTF,No,No
5980-NOPLP,Yes,No
3850-OKINF,Yes,Yes
6892-XPFPU,Yes,No
8010-EZLOU,No,No
1156-ZFYDO,No,No
3295-YVUSR,No,No
8016-NCFVO,No,No
4119-ZYPZY,No,No
5549-ZGHFB,Yes,Yes
7577-SWIFR,No,No
0303-WMMRN,No,No
6408-OTUBZ,No,No
5204-HMGYF,Yes,Yes
1078-TDCRN,Yes,No
3727-OVPRY,Yes,Yes
3797-FKOGQ,No,Yes
7622-NXQZR,No,No
6196-HBOBZ,Yes,No
3970-XGJDU,No,No
7017-VFULY,Yes,No
5562-YJQGT,No,No
8807-OPMBM,Yes,Yes
5439-WIKXB,Yes,No
9874-QLCLH,Yes,Yes
8294-UIMBA,No,No
8109-YUOHE,No,No
5840-NVDCG,Yes,Yes
8092-NLTGF,No,No
5928-QLDHB,No,No
9840-EFJQB,No,No
0696-UKTOX,No,Yes
4801-KFYKL,No,Yes
3472-OAOOR,Yes,Yes
6135-OZQVA,No,No
8062-YBDOE,No,No
2252-JHJGE,No,No
4188-PCPIG,Yes,No
6000-APYLU,No,No
7105-BENQF,No,Yes
7721-DVEKZ,No,No
3566-VVORZ,Yes,No
9507-HSMMZ,No,No
2480-SQIOB,Yes,Yes
0947-IDHRQ,No,No
7813-TKCVO,Yes,No
0128-MKWSG,No,Yes
3672-YITQD,Yes,No
4350-ZTLPI,Yes,No
9048-JVYVF,No,No
0361-HJRDX,No,No
5727-MYATE,Yes,Yes
3823-KYNQY,No,No
8988-ECPJR,Yes,Yes
7570-WELNY,Yes,No
3021-VLNRJ,No,Yes
3776-EKTKM,No,No
2080-CAZNM,No,No
1028-FFNJK,Yes,No
6907-FLBER,No,No
3001-UNBTL,Yes,Yes
5982-PSMKW,Yes,Yes
3507-GASNP,No,Yes
7096-ZNBZI,Yes,No
1902-XBTFB,No,Yes
1676-MQAOA,No,No
0786-IVLAW,No,No
7566-DSRLQ,Yes,No
0643-OKLRP,Yes,No
7245-JMTTQ,No,No
6050-IJRHS,Yes,Yes
6202-JVYEU,No,No
8591-TKMZH,Yes,Yes
0734-OXWBT,No,Yes
4282-ACRXS,Yes,No
0365-TRTPY,No,No
7349-ALMUX,No,No
9381-NDKME,Yes,No
6502-KUGLL,Yes,Yes
1841-YSJGV,Yes,No
2794-XIMMO,Yes,No
8382-SHQEH,Yes,No
3511-BFTJW,Yes,Yes
7668-XCFYV,Yes,No
2983-ZANRP,Yes,Yes
7845-URHJN,Yes,No
3034-ZBEQN,Yes,No
5018-HEKFO,No,No
2923-ARZLG,Yes,Yes
3976-NLDEZ,No,No
2282-YGNOR,No,No
5336-UFNZP,Yes,Yes
6854-EXGSF,No,No
1241-EZFMJ,Yes,No
9233-PSYHO,No,No
5376-PCKNB,Yes,Yes
8044-BGWPI,Yes,Yes
4060-LDNLU,No,No
3589-PPVKW,No,No
8327-LZKAS,Yes,No
5887-IKKYO,Yes,Yes
1075-BGWOH,Yes,No
1755-RMCXH,Yes,Yes
0302-JOIVN,Yes,No
3858-XHYJO,Yes,No
4299-SIMNS,No,No
7025-IWFHT,No,No
6261-LHRTG,No,No
7841-FCRQD,Yes,No
2056-EVGZL,Yes,Yes
8777-MBMTS,Yes,No
7753-USQYQ,No,No
5366-IJEQJ,No,No
7661-CPURM,No,No
6233-HXJMX,No,No
5902-WBLSE,Yes,Yes
1981-INRFU,No,No
4971-PUYQO,No,No
3239-TPHPZ,Yes,No
5115-GZDEL,No,Yes
3338-CVVEH,No,No
8485-GJCDN,No,No
2615-YVMYX,Yes,No
2851-STERV,No,No
4393-GEADV,Yes,Yes
8486-AYEQH,No,No
1527-SXDPN,Yes,Yes
6029-WTIPC,No,No
8634-CILSZ,No,No
5419-JKZNQ,Yes,No
2495-KZNFB,No,No
1409-PHXTF,Yes,No
4560-WQAQW,No,No
9591-YVTEB,No,No
9309-BZGNT,Yes,No
4274-DRSQT,No,No
2027-DNKIV,Yes,Yes
8075-GXIUB,Yes,No
2885-HIJDH,Yes,Yes
5424-RLQLC,No,No
6682-QJDGB,No,Yes
6507-DTJZV,No,Yes
8780-IXSTS,No,No
7673-BQGKU,Yes,Yes
6723-WSNTY,Yes,No
9530-EHPOH,No,No
2725-IWWBA,Yes,Yes
0345-HKJVM,No,No
1061-PNTHC,Yes,Yes
0394-YONDK,Yes,Yes
6574-MCOEH,Yes,Yes
7399-QHBJS,Yes,Yes
3049-SOLAY,Yes,No
0997-YTLNY,No,Yes
3317-HRTNN,No,No
9479-HYNYL,Yes,No
3235-ETOOB,Yes,No
9708-KFDBY,No,No
8058-INTPH,No,No
3642-GKTCT,No,No
0774-RMNUW,Yes,Yes
1334-PDUKM,Yes,No
0756-MPZRL,No,No
2242-MFOTG,No,No
2927-CVULT,Yes,Yes
2144-BFDSO,Yes,No
8745-PVESG,No,No
7647-GYYKX,Yes,Yes
5647-FXOTP,Yes,No
5569-OUICF,Yes,No
8821-XNHVZ,Yes,Yes
2082-OJVTK,Yes,Yes
9700-ISPUP,Yes,Yes
9839-ETQOE,No,Yes
6078-VESFR,Yes,No
9027-TMATR,Yes,No
5940-NFXKV,Yes,Yes
1941-HOSAM,Yes,Yes
9110-HSGTV,No,No
0704-VCUMB,Yes,No
6171-ZTVYB,Yes,No
8053-WWDRO,Yes,No
9564-KCLHR,No,No
1935-IMVBB,Yes,No
2535-PBCGC,Yes,No
2082-CEFLT,No,No
1470-PSXNM,Yes,Yes
1213-NGCUN,No,No
2498-XLDZR,Yes,Yes
9866-OCCKE,Yes,No
5338-YHWYT,No,Yes
7718-UPSKJ,Yes,No
8731-WBBMB,Yes,No
1448-CYWKC,Yes,Yes
7901-IIDQV,No,No
2690-DVRVK,Yes,Yes
5688-KZTSN,Yes,Yes
1270-XKUCC,Yes,Yes
0334-ZFJSR,Yes,No
2894-QOJRX,Yes,No
5747-PMBSQ,Yes,No
5583-EJXRD,Yes,Yes
4565-EVZMJ,No,No
3143-JQEGI,Yes,Yes
6386-SZZKH,Yes,Yes
3327-YBAKM,Yes,No
9441-QHEVC,No,No
6705-LNMDD,No,No
2580-ASVVY,Yes,No
3370-GQEAL,Yes,Yes
5032-USPKF,No,No
2982-IHMFT,No,No
3521-SYVOR,No,No
4254-QPEDE,Yes,No
6283-GITPX,No,Yes
9526-JAWYF,No,No
0771-CHWSK,No,No
9788-HNGUT,Yes,No
9495-REDIY,No,Yes
5375-XLDOF,Yes,Yes
1172-VIYBP,Yes,Yes
5649-VUKMC,No,No
6559-PDZLR,No,No
8992-OBVDG,No,No
4273-MBHYA,No,Yes
4724-WXVWF,No,No
5701-GUXDC,Yes,No
1460-UZPRJ,Yes,No
6082-GLJIX,No,No
5143-EGQFK,No,No
4919-IKATY,Yes,Yes
2495-TTHBQ,No,Yes
0485-ZBSLN,Yes,Yes
3810-PJUHR,Yes,Yes
9050-QLROH,No,No
0847-HGRML,No,Yes
8232-CTLKO,Yes,Yes
9227-YBAXE,Yes,Yes
6168-WFVVF,No,No
9860-LISIZ,No,No
0112-QAWRZ,Yes,Yes
0877-SDMBN,No,No
2786-GCDPI,No,No
4043-MKDTV,Yes,No
8065-YKXKD,No,No
9637-EIHEQ,No,No
9229-RQABD,No,No
8313-KTIHG,No,No
5320-BRKGK,Yes,Yes
6284-KMNUF,Yes,No
9689-PTNPG,No,No
9465-RWMXL,Yes,No
6229-UOLQL,Yes,Yes
2362-IBOOY,No,No
3137-LUPIX,No,No
0843-WTBXE,No,No
6143-JQKEA,No,No
8676-OOQEJ,No,No
5515-IDEJJ,Yes,Yes
9701-CDXHR,Yes,No
7450-NWRTR,No,No
8124-NZVGJ,No,No
2162-FRZAA,Yes,Yes
5376-DEQCP,No,No
5118-MUEYH,Yes,No
9095-HFAFX,No,No
5627-TVBPP,No,Yes
2379-ENZGV,No,No
3936-QQFLL,No,No
2589-AYCRP,No,No
4067-HLYQI,No,No
5124-EOGYE,No,No
5057-RKGLH,Yes,Yes
0292-WEGCH,Yes,Yes
8910-ICHIU,No,No
4097-YODCF,No,Yes
9715-WZCLW,Yes,Yes
9786-YWNHU,Yes,Yes
6407-GSJNL,No,No
6005-OBZPH,No,No
4049-ZPALD,Yes,No
7932-WPTDS,Yes,No
3733-UOCWF,Yes,No
6833-JMZYP,No,No
2722-VOJQL,No,No
1310-QRITU,No,No
8961-QDZZJ,Yes,Yes
9715-SBVSU,Yes,Yes
8490-BXHEO,No,No
7173-TETGO,Yes,No
7929-SKFGK,Yes,No
2300-RQGOI,No,No
3563-SVYLG,Yes,Yes
5228-EXCET,No,No
6435-VWCCY,Yes,No
4998-IKFSE,No,No
8630-QSGXK,Yes,No
2455-USLMV,No,No
7394-FKDNK,Yes,No
9488-FVZCC,Yes,Yes
6331-LWDTQ,No,No
5995-WWKKG,No,No
1597-FZREH,No,No
7879-CGSFV,No,No
9921-EZKBY,No,Yes
7432-FFVAR,Yes,Yes
7246-ZGQDF,No,Yes
7000-WCEVQ,No,No
0727-IWKVK,Yes,No
5959-BELXA,No,No
4456-RHSNB,Yes,Yes
3512-IZIKN,Yes,No
2481-SBOYW,No,Yes
7109-MFBYV,No,No
1833-TCXKK,Yes,No
1832-PEUTS,Yes,Yes
6141-OOXUQ,No,No
8660-BUETV,No,No
0580-PIQHM,Yes,Yes
5696-CEIQJ,Yes,Yes
7503-ZGUZJ,No,No
1696-HXOWK,Yes,No
3026-ATZYV,Yes,Yes
4012-YCFAI,Yes,No
2506-TNFCO,Yes,No
9970-QBCDA,No,No
8718-PTMEZ,No,No
9496-IVVRP,Yes,Yes
2207-OBZNX,No,No
2657-VPXTA,Yes,Yes
6551-VLJMV,Yes,No
1221-GHZEP,No,No
9289-LBQVU,Yes,No
6142-VSJQO,Yes,Yes
3458-IDMFK,No,No
6933-FHBZC,No,No
0221-NAUXK,No,Yes
9770-KXGQU,No,No
6437-UKHMV,No,No
6538-POCHL,No,No
6726-NNFWD,Yes,No
3002-WQZWT,No,No
4277-UDIEF,Yes,Yes
1208-NBVFH,Yes,Yes
4912-PIGUY,No,No
1114-CENIM,No,Yes
6060-DRTNL,No,No
2725-TTRIQ,Yes,Yes
3374-TTZTK,Yes,No
8990-ZXLSU,No,No
2275-RBYQS,No,No
8473-VUVJN,No,No
6289-CPNLD,Yes,Yes
5536-SLHPM,Yes,No
4419-UJMUS,Yes,Yes
7794-JASDG,No,No
7609-YBPXG,No,No
5519-TEEUH,No,Yes
7856-GANIL,Yes,No
0804-XBFBV,No,Yes
2676-OXPPQ,No,No
3703-TTEPD,No,No
2799-TSLAG,Yes,Yes
0196-VULGZ,Yes,No
8837-VVWLQ,No,No
2696-NARTR,No,No
2208-NKVVH,Yes,Yes
7614-QVWQL,Yes,Yes
1976-CFOCS,Yes,No
4631-OACRM,No,No
7139-JZFVG,Yes,Yes
4987-GQWPO,No,No
3755-JBMNH,Yes,No
1757-TCATG,Yes,Yes
6345-ULYRW,Yes,No
4776-XSKYQ,Yes,Yes
8048-DSDFQ,No,No
5753-QQWPW,No,No
6010-DDPPW,Yes,No
1809-DMJHQ,No,Yes
6693-FRIRW,No,No
6586-MYGKD,Yes,No
3173-NVMPX,Yes,Yes
0248-PGHBZ,No,No
0623-GDISB,No,No
2892-GESUL,Yes,Yes
6923-EFPNL,No,No
7472-EQOAV,Yes,Yes
9574-RKJIF,Yes,Yes
2043-WVTQJ,Yes,No
8034-RYTVV,No,No
3863-QSTYI,No,No
2619-WFQWU,No,No
5044-LRQAQ,Yes,No
1716-LSAMB,Yes,Yes
1333-PBMXB,Yes,Yes
6546-OPBBH,Yes,Yes
5985-BEHZK,Yes,No
9127-QRZMH,Yes,No
5919-VCZYM,No,No
9644-KVCNC,No,No
2137-DQMEV,Yes,Yes
8174-LNWMW,No,No
9279-CJEOJ,No,No
7964-VEXDG,No,Yes
2404-JIBFC,Yes,Yes
0778-NELLA,No,No
8029-XYPWT,Yes,No
4614-NUVZD,No,No
4632-PAOYU,Yes,Yes
3803-KMQFW,Yes,Yes
6804-GDMOI,No,No
2990-OGYTD,Yes,No
6646-JPPHA,No,No
9572-MTILT,Yes,No
7658-UYUQS,Yes,No
7880-XSOJX,No,No
9611-CTWIH,No,No
4589-IUAJB,Yes,No
0329-GTIAJ,No,No
8746-BFOAJ,No,No
8457-XIGKN,No,No
6072-NUQCB,Yes,Yes
6629-CZTTH,No,No
8838-GPHZP,No,No
8750-QWZAJ,Yes,Yes
5364-EVNIB,No,No
6918-UMQCG,No,No
0675-NCDYU,Yes,Yes
6339-DKLMK,No,No
1346-PJWTK,Yes,No
5088-QZLRL,No,No
8023-QHAIO,Yes,No
4397-FRLTA,No,No
3057-VJJQE,No,No
5087-SUURX,Yes,No
2302-OUZXB,Yes,No
8133-ANHHJ,No,No
2270-CHBFN,Yes,No
0013-EXCHZ,Yes,No
5982-FPVQN,Yes,Yes
9107-UKCKY,Yes,No
4654-ULTTN,Yes,No
5550-VFRLC,No,No
5546-BYZSM,No,No
1492-KGETH,Yes,Yes
4929-BSTRX,No,No
4163-HFTUK,No,No
8215-NGSPE,Yes,Yes
2225-ZRGSG,Yes,Yes
8859-YSTWS,No,No
5271-YNWVR,Yes,Yes
7601-DHFWZ,No,No
2657-ALMWY,Yes,No
6330-JKLPC,Yes,No
4667-OHGKG,No,No
1998-VHJHK,No,No
1707-HABPF,No,No
1660-HSOOQ,No,No
7253-UVNDW,No,No
0487-VVUVK,Yes,Yes
7228-OMTPN,No,No
5063-IUOKK,No,No
4508-OEBEY,Yes,No
0027-KWYKW,Yes,Yes
2308-STERM,No,No
5982-XMDEX,No,No
6284-AHOOQ,No,No
6051-PTVNS,Yes,Yes
2344-JMOGN,Yes,No
3799-ISUZQ,Yes,Yes
2877-VDUER,Yes,Yes
9152-AMKAK,No,No
1794-HBQTJ,No,No
9432-VOFYX,No,No
8049-WJCLQ,Yes,Yes
6586-PSJOX,No,Yes
2460-FPSYH,No,No
9705-ZJBCG,Yes,Yes
4818-DRBQT,Yes,No
1320-HTRDR,No,No
6847-KJLTS,Yes,No
9670-BPNXF,No,No
3913-FCUUW,Yes,Yes
3301-VKTGC,Yes,Yes
1493-AMTIE,No,No
9555-SAHUZ,Yes,Yes
0816-TSPHQ,No,No
9932-WBWIK,No,No
4619-EVPHY,Yes,No
5286-YHCVC,Yes,No
6424-ELEYH,Yes,No
4391-RESHN,No,No
9115-YQHGA,No,No
4462-CYWMH,Yes,No
8963-MQVYN,No,Yes
2458-EOMRE,No,No
9334-GWGOW,Yes,No
6821-BUXUX,No,No
5028-HTLJB,No,No
9801-GDWGV,No,No
6542-LWGXJ,Yes,No
5567-GZKQY,No,No
1222-LRYKO,No,Yes
2320-JRSDE,Yes,Yes
2087-QAREY,Yes,No
0601-WZHJF,Yes,No
4423-JWZJN,Yes,Yes
5143-WMWOG,No,No
6490-FGZAT,No,No
5393-RXQSZ,No,No
7452-FOLON,No,Yes
2320-TZRRH,No,No
0231-LXVAP,No,No
9444-JTXHZ,Yes,No
4942-VZZOM,Yes,No
5510-BOIUJ,No,Yes
7502-BNYGS,Yes,No
4291-HYEBC,Yes,Yes
6147-CBCRA,Yes,No
6047-SUHPR,Yes,Yes
4471-KXAUH,Yes,No
9752-ZNQUT,No,No
7638-QVMVY,No,No
1576-PFZIW,Yes,No
5666-MBJPT,No,No
7312-XSBAT,No,No
3096-GKWEB,Yes,No
2371-JQHZZ,Yes,No
0674-GCDXG,No,No
1121-QSIVB,No,Yes
4396-KLSEH,No,No
3244-DCJWY,No,No
2824-MYYBN,Yes,Yes
0875-CABNR,No,No
6345-HOVES,No,No
8318-LCNBW,Yes,No
6469-QJKZW,Yes,No
0147-ESWWR,Yes,No
1217-VASWC,Yes,No
7812-FZHPE,Yes,Yes
6370-ZVHDV,Yes,No
5915-DGNVC,Yes,No
6260-XLACS,No,No
3566-CAAYU,Yes,Yes
4983-CCWMC,No,No
9103-CXVOK,Yes,Yes
2896-TBNBE,Yes,No
4797-AXPXK,No,Yes
5229-PRWKT,No,No
6982-UQZLY,Yes,No
2522-WLNSF,Yes,No
3841-CONLJ,Yes,No
5057-LCOUI,No,No
0193-ESZXP,Yes,No
4475-NVTLU,Yes,Yes
4369-HTUIF,No,No
9386-LDCZR,No,No
9585-KKMFD,Yes,Yes
5399-ZIMKF,No,No
0336-KXKFK,No,No
5619-XZZKR,No,No
3948-FVVRP,Yes,Yes
5327-XOKKY,Yes,No
0983-TATYJ,Yes,No
1813-JYWTO,Yes,No
0156-FVPTA,Yes,No
1984-FCOWB,Yes,No
0654-HMSHN,Yes,Yes
6719-OXYBR,No,No
3312-ZWLGF,Yes,No
6476-YHMGA,Yes,Yes
5287-QWLKY,Yes,Yes
0795-XCCTE,No,No
0168-XZKBB,Yes,No
3785-NRHYR,No,No
5196-SGOAK,No,No
4537-DKTAL,No,No
7072-MBHEV,Yes,Yes
5602-BVFMK,No,No
6297-NOOPG,Yes,No
1891-UAWWU,Yes,No
8204-TIFGJ,No,No
8050-DVOJX,No,No
6108-OQZDQ,Yes,Yes
0363-QJVFX,No,No
8903-XEBGX,No,Yes
8169-SAEJD,Yes,No
9840-DVNDC,No,No
1089-XZWHH,Yes,Yes
2325-WINES,No,No
6064-ZATLR,No,No
3096-JRDSO,Yes,No
7824-PANSQ,No,No
8042-JVNFH,No,No
9648-BCHKM,Yes,Yes
2888-ADFAO,Yes,Yes
8707-HOEDG,Yes,Yes
3374-LXDEV,No,No
4072-IPYLT,Yes,Yes
7167-PCEYD,No,No
4936-YPJNK,No,No
1580-BMCMR,No,No
4817-KEQSP,Yes,Yes
6408-WHTEF,Yes,Yes
9251-AWQGT,Yes,Yes
8749-CLJXC,No,No
