customer_id,churned,churn_reference_date,monthly_charges,total_revenue,tenure_months
5909-ECHUI,1,2023-09-30,56.25,82.39,1
1309-BXVOQ,1,2023-09-30,106.1,2708.3799999999997,21
2856-HYAPG,1,2023-09-30,68.65,81.05000000000001,1
4488-PSYCG,1,2023-09-30,20.25,664.0899999999999,16
6906-ANDWJ,1,2023-09-30,74.9,1626.7,15
1031-IIDEO,1,2023-09-30,70.85,97.89999999999999,1
5832-XKAES,1,2023-09-30,69.8,210.14,2
4701-AHWMW,1,2023-09-30,54.55,3028.3,55
9210-IAHGH,1,2023-09-30,70.75,614.25,7
0023-XUOPT,1,2023-09-30,94.1,1781.8799999999999,13
4592-IWTJI,1,2023-09-30,29.7,91.7,3
6518-LGAOV,1,2023-09-30,105.0,4751.4400000000005,38
7242-QZLXF,1,2023-09-30,25.3,35.3,1
4576-CSAJH,1,2023-09-30,55.15,1930.71,22
1000-AJSLD,1,2023-09-30,20.1,24.21,1
1062-LHZOD,1,2023-09-30,69.9,74.89,1
9600-NAXZN,1,2023-09-30,101.4,6662.52,43
6457-USBER,1,2023-09-30,80.8,122.57,1
4662-EKDPQ,1,2023-09-30,62.05,192.88,2
9259-PACGQ,1,2023-09-30,62.65,3679.78,34
4415-IJZTP,1,2023-09-30,74.5,88.11,1
1465-VINDH,1,2023-09-30,102.1,1389.55,10
2810-FTLEM,1,2023-09-30,50.15,990.41,16
1925-TIBLE,1,2023-09-30,86.5,760.77,7
1447-GIQMR,1,2023-09-30,69.15,71.35000000000001,1
0872-NXJYS,1,2023-09-30,79.55,1132.09,9
9412-ARGBX,1,2023-09-30,95.5,6045.77,48
2737-WFVYW,1,2023-09-30,45.25,95.5,2
9850-OWRHQ,1,2023-09-30,74.1,276.87,3
8676-TRMJS,1,2023-09-30,75.0,312.57,3
8182-PNAGI,1,2023-09-30,50.25,1272.71,12
2180-DXNEG,1,2023-09-30,96.0,1368.58,12
5515-AKOAJ,1,2023-09-30,100.1,7699.719999999999,54
8976-OQHGT,1,2023-09-30,56.5,405.94,4
5294-CDGWY,1,2023-09-30,59.3,3014.65,51
5295-PCJOO,1,2023-09-30,49.4,233.48000000000002,4
9863-JZAIC,1,2023-09-30,55.0,3723.1,35
7660-HDPJV,1,2023-09-30,69.2,79.28,1
7931-PXHFC,1,2023-09-30,62.3,4110.780000000001,38
4919-MOAVT,1,2023-09-30,69.65,338.24,3
3090-HAWSU,1,2023-09-30,111.6,7353.070000000001,61
9820-RMCQV,1,2023-09-30,48.55,840.11,11
7839-QRKXN,1,2023-09-30,20.2,68.45,1
5204-QZXPU,1,2023-09-30,39.65,733.35,19
4597-ELFTS,1,2023-09-30,24.9,1478.48,56
8450-JOVAH,1,2023-09-30,56.7,124.89,2
1113-IUJYX,1,2023-09-30,105.95,1427.72,14
7758-XKCBS,1,2023-09-30,29.7,528.25,15
8992-JQYUN,1,2023-09-30,50.35,50.35,1
0617-AQNWT,1,2023-09-30,47.85,3147.5,64
2446-PLQVO,1,2023-09-30,70.3,75.97,1
8784-CGILN,1,2023-09-30,99.85,2433.77,18
9451-LPGOO,1,2023-09-30,86.8,834.62,7
2025-JKFWI,1,2023-09-30,99.0,1615.52,13
4078-SAYYN,1,2023-09-30,100.75,1664.79,11
9940-HPQPG,1,2023-09-30,91.75,1063.8,9
6618-RYATB,1,2023-09-30,79.55,84.64999999999999,1
9079-YEXQJ,1,2023-09-30,111.1,8588.810000000001,54
2685-SREOM,1,2023-09-30,89.1,2949.4,25
0402-CQAJN,1,2023-09-30,101.9,4434.83,37
6692-UDPJC,1,2023-09-30,91.65,1428.82,14
0295-PPHDO,1,2023-09-30,95.45,101.04,1
1195-OIYEJ,1,2023-09-30,91.1,1286.29,13
5906-CVLHP,1,2023-09-30,54.15,4211.6,45
4501-EQDRN,1,2023-09-30,69.7,91.22,1
2990-HWIML,1,2023-09-30,89.5,860.8199999999999,6
7384-GHBPI,1,2023-09-30,35.15,99.75,3
7603-USHJS,1,2023-09-30,73.75,1050.92,12
5876-HZVZM,1,2023-09-30,55.9,482.41,6
3085-QUOZK,1,2023-09-30,43.95,78.43,1
3926-CUQZX,1,2023-09-30,45.1,56.160000000000004,1
1041-RXHRA,1,2023-09-30,70.25,4540.030000000001,41
1750-CSKKM,1,2023-09-30,55.35,818.9300000000001,9
8267-ZNYVZ,1,2023-09-30,103.75,3977.83,33
6457-GIRWB,1,2023-09-30,69.35,91.38,1
1450-SKCVI,1,2023-09-30,73.85,6085.89,56
5570-PTWEH,1,2023-09-30,75.15,261.81,3
6502-MJQAE,1,2023-09-30,69.6,115.81,1
7693-LCKZL,1,2023-09-30,80.15,442.7,5
0032-PGELS,1,2023-09-30,30.5,30.5,1
6797-LNAQX,1,2023-09-30,98.3,8950.8,70
6394-MFYNG,1,2023-09-30,107.4,5370.42,48
8155-IBNHG,1,2023-09-30,75.4,2173.37,24
4745-LSPLO,1,2023-09-30,20.5,40.35,1
8083-YTZES,1,2023-09-30,74.35,456.63,4
3976-BWUCK,1,2023-09-30,94.1,3014.75,30
3585-ISXZP,1,2023-09-30,95.65,1015.38,8
4174-LPGTI,1,2023-09-30,66.5,4041.42,41
2108-XWMPY,1,2023-09-30,35.45,106.85,3
6304-IJFSQ,1,2023-09-30,49.9,269.81,3
0093-XWZFY,1,2023-09-30,104.5,5544.45,40
7703-ZEKEF,1,2023-09-30,81.0,2347.2,23
5482-NUPNA,1,2023-09-30,60.4,344.27,4
1122-JWTJW,1,2023-09-30,70.65,108.33000000000001,1
1699-HPSBG,1,2023-09-30,59.8,843.0,12
8775-CEBBJ,1,2023-09-30,44.2,780.6300000000001,9
0639-TSIQW,1,2023-09-30,102.95,9398.75,67
7590-VHVEG,0,2023-09-30,29.85,29.85,1
5575-GNVDE,0,2023-09-30,56.95,2470.56,34
7795-CFOCW,0,2023-09-30,42.3,1840.75,45
1452-KIOVK,0,2023-09-30,89.1,2599.28,22
6713-OKOMC,0,2023-09-30,29.75,301.9,10
6388-TABGU,0,2023-09-30,56.15,3981.47,62
9763-GRSKD,0,2023-09-30,49.95,1123.29,13
7469-LKBCI,0,2023-09-30,18.95,848.72,16
8091-TTVAX,0,2023-09-30,100.35,6011.120000000001,58
5129-JLPIS,0,2023-09-30,105.5,2946.05,25
3655-SNQYZ,0,2023-09-30,113.25,10188.02,69
8191-XWSZG,0,2023-09-30,20.65,2195.55,52
9959-WOFKT,0,2023-09-30,106.7,8423.82,71
4183-MYFRB,0,2023-09-30,90.05,2029.19,21
1680-VDCWW,0,2023-09-30,19.8,334.73,12
3638-WEABW,0,2023-09-30,59.9,6345.94,58
6322-HRPFA,0,2023-09-30,59.6,3229.51,49
6865-JZNKO,0,2023-09-30,55.3,2112.8999999999996,30
5248-YGIJN,0,2023-09-30,90.25,7155.69,72
6827-IEAUQ,0,2023-09-30,66.15,2960.12,27
7310-EGVHZ,0,2023-09-30,20.2,44.68,1
6234-RAAPL,0,2023-09-30,99.9,8955.22,72
6572-ADKRS,0,2023-09-30,74.8,5500.54,46
8865-TNMNX,0,2023-09-30,49.55,737.4000000000001,10
9489-DEDVP,0,2023-09-30,69.2,7008.950000000001,70
9867-JCZSP,0,2023-09-30,20.75,566.83,17
4671-VJLCL,0,2023-09-30,79.85,5669.11,63
4080-IIARD,0,2023-09-30,76.2,1134.72,13
3714-NTNFO,0,2023-09-30,84.5,5239.5,49
5948-UJZLF,0,2023-09-30,49.25,178.5,2
7639-LIAYI,0,2023-09-30,79.75,5734.12,52
2954-PIBKO,0,2023-09-30,64.15,7045.820000000001,69
8769-KKTPH,0,2023-09-30,99.65,6401.29,63
3957-SQXML,0,2023-09-30,24.95,1751.44,34
5954-BDFSG,0,2023-09-30,107.5,8595.539999999999,72
0434-CSFON,0,2023-09-30,100.5,6500.150000000001,47
1215-FIGMP,0,2023-09-30,89.9,8023.5,60
0526-SXDJP,0,2023-09-30,42.1,2962.0,72
0557-ASKVU,0,2023-09-30,54.4,1766.56,18
5122-CYFXA,0,2023-09-30,75.3,361.07,3
8627-ZYGSZ,0,2023-09-30,78.9,5507.79,47
3410-YOQBQ,0,2023-09-30,79.2,3359.87,31
3170-NMYVV,0,2023-09-30,20.15,2278.4,50
7410-OIEDU,0,2023-09-30,79.85,1371.15,10
2273-QCKXA,0,2023-09-30,49.05,74.82,1
0731-EBJQB,0,2023-09-30,20.4,1384.45,52
8028-PNXHQ,0,2023-09-30,24.25,4445.86,62
5630-AHZIL,0,2023-09-30,64.5,356.05,3
6416-JNVRK,0,2023-09-30,55.65,2782.23,46
5590-ZSKRV,0,2023-09-30,54.65,792.49,8
3887-PBQAO,0,2023-09-30,25.9,2228.6499999999996,45
8108-UXRQN,0,2023-09-30,50.55,565.35,11
9919-YLNNG,0,2023-09-30,103.8,6123.8,42
0318-ZOPWS,0,2023-09-30,20.15,1111.53,49
4445-ZJNMU,0,2023-09-30,99.3,962.04,9
4808-YNLEU,0,2023-09-30,62.15,3074.0,35
1862-QRWPE,0,2023-09-30,20.65,2879.08,48
2796-NNUFI,0,2023-09-30,19.95,2328.72,46
3016-KSVCP,0,2023-09-30,33.75,1009.25,29
4767-HZZHQ,0,2023-09-30,82.05,2875.8999999999996,30
7233-PAHHL,0,2023-09-30,84.0,6124.77,66
6067-NGCEU,0,2023-09-30,111.05,9822.7,65
9848-JQJTX,0,2023-09-30,100.9,9225.210000000001,72
9803-FTJCG,0,2023-09-30,66.85,5093.05,71
3212-KXOCR,0,2023-09-30,21.0,2578.8,52
6380-ARCEH,0,2023-09-30,20.2,61.3,1
3679-XASPY,0,2023-09-30,19.45,35.89,1
7123-WQUHX,0,2023-09-30,95.0,3755.7,38
6180-YBIQI,0,2023-09-30,24.3,100.2,5
6728-DKUCO,0,2023-09-30,104.15,9162.09,72
9750-BOOHV,0,2023-09-30,30.15,927.65,32
8597-CWYHH,0,2023-09-30,94.35,5693.76,43
2848-YXSMW,0,2023-09-30,19.4,4927.25,72
4549-ZDQYY,0,2023-09-30,57.95,4801.93,52
5712-AHQNN,0,2023-09-30,91.65,5095.75,43
5256-SKJGO,0,2023-09-30,54.6,3423.5,64
3071-VBYPO,0,2023-09-30,89.85,348.3,3
9560-BBZXK,0,2023-09-30,31.05,1126.35,36
8402-OOOHJ,0,2023-09-30,20.65,2131.57,41
9445-ZUEQE,0,2023-09-30,85.2,3482.19,27
1091-SOZGA,0,2023-09-30,99.8,7888.17,56
2928-HLDBA,0,2023-09-30,20.7,159.07,6
6497-TILVL,0,2023-09-30,50.7,529.83,7
7219-TLZHO,0,2023-09-30,20.85,222.46,4
4622-YNKIJ,0,2023-09-30,88.95,4599.77,33
6734-PSBAW,0,2023-09-30,23.55,1857.8700000000001,72
3930-ZGWVE,0,2023-09-30,19.75,35.519999999999996,1
2876-GZYZC,0,2023-09-30,85.95,1595.38,13
8587-XYZSF,0,2023-09-30,50.55,5442.959999999999,67
7799-LGRDP,0,2023-09-30,25.7,2285.99,43
7850-VWJUU,0,2023-09-30,75.0,2331.42,23
3774-VBNXY,0,2023-09-30,20.2,3597.11,64
6217-KDYWC,0,2023-09-30,19.6,1496.02,57
1095-WGNGG,0,2023-09-30,101.05,7038.139999999999,61
2636-SJDOU,0,2023-09-30,84.3,7226.33,64
5716-EZXZN,0,2023-09-30,99.05,7274.7,65
6837-BJYDQ,0,2023-09-30,19.6,168.29999999999998,3
6440-DKQGE,0,2023-09-30,64.5,2766.35,30
3466-BYAVD,0,2023-09-30,69.5,1198.0,15
3780-YVMFA,0,2023-09-30,68.55,803.87,8
1679-JRFBR,0,2023-09-30,108.15,8334.45,70
9073-ZZIAY,0,2023-09-30,86.1,7893.65,62
3077-RSNTJ,0,2023-09-30,19.7,146.62,6
6551-GNYDG,0,2023-09-30,80.9,1715.8799999999999,14
9167-APMXZ,0,2023-09-30,84.15,2304.35,22
2749-CTKAJ,0,2023-09-30,20.15,1477.2200000000003,22
6371-NZYEG,0,2023-09-30,64.25,1396.96,16
7554-NEWDD,0,2023-09-30,25.7,572.6,10
8992-VONJD,0,2023-09-30,56.0,1116.07,13
4482-EWFMI,0,2023-09-30,69.7,166.54,2
4648-YPBTM,0,2023-09-30,73.9,4304.87,53
2907-ILJBN,0,2023-09-30,20.6,255.02,11
6345-FZOQH,0,2023-09-30,19.9,3492.79,69
5997-OPVFA,0,2023-09-30,89.05,6690.05,72
1159-WFSGR,0,2023-09-30,20.4,1050.04,16
7654-YWJUF,0,2023-09-30,84.25,4192.85,43
6727-IOTLZ,0,2023-09-30,81.95,1254.13,14
5918-VUKWP,0,2023-09-30,20.55,1805.59,32
1744-JHKYS,0,2023-09-30,24.7,1171.88,34
5947-SGKCL,0,2023-09-30,105.35,1622.1,15
3712-PKXZA,0,2023-09-30,20.55,2427.4700000000003,61
6582-OIVSP,0,2023-09-30,45.3,92.66,1
5524-KHNJP,0,2023-09-30,74.75,4065.3500000000004,33
4827-USJHP,0,2023-09-30,51.8,1102.65,20
8167-GJLRN,0,2023-09-30,30.4,82.15,3
0956-SYCWG,0,2023-09-30,19.65,675.49,13
8017-UVSZU,0,2023-09-30,56.6,4310.7,40
7100-FQPRV,0,2023-09-30,71.9,5241.65,43
2984-RGEYA,0,2023-09-30,19.75,1739.0300000000002,69
9680-NIAUV,0,2023-09-30,109.7,9472.82,72
2146-EGVDT,0,2023-09-30,19.3,2701.33,59
2604-IJPDU,0,2023-09-30,96.55,2473.05,20
9178-JHUVJ,0,2023-09-30,24.1,614.76,24
6168-YBYNP,0,2023-09-30,111.35,9358.83,59
7255-SSFBC,0,2023-09-30,112.25,8881.17,72
3645-DEYGF,0,2023-09-30,20.75,28.32,1
9323-HGFWY,0,2023-09-30,101.9,3221.69,27
8544-GOQSH,0,2023-09-30,80.05,1135.96,14
3363-DTIVD,0,2023-09-30,105.55,9181.92,71
7018-WBJNK,0,2023-09-30,78.3,1599.04,13
9142-KZXOP,0,2023-09-30,68.85,3033.75,44
7674-YTAFD,0,2023-09-30,79.95,4080.42,33
6348-SNFUS,0,2023-09-30,55.45,4179.2,72
1347-KTTTA,0,2023-09-30,102.45,9245.460000000001,64
4195-NZGTA,0,2023-09-30,25.25,25.25,1
7157-SMCFK,0,2023-09-30,19.75,2040.42,61
4709-LKHYG,0,2023-09-30,20.0,1343.9299999999998,29
0699-NDKJM,0,2023-09-30,58.75,3437.45,57
9286-BHDQG,0,2023-09-30,45.25,3139.8,72
0230-WEQUW,0,2023-09-30,56.6,3789.2,66
2040-LDIWQ,0,2023-09-30,84.2,8026.55,65
6496-JDSSB,0,2023-09-30,80.0,943.96,8
4443-EMBNA,0,2023-09-30,24.75,4118.13,71
6469-MRVET,0,2023-09-30,20.2,64.89,1
5961-VUSRV,0,2023-09-30,19.35,419.99,12
6778-JFCMK,0,2023-09-30,50.6,1288.75,24
6341-JVQGF,0,2023-09-30,81.15,3765.29,31
4811-JBUVU,0,2023-09-30,89.9,3682.25,30
0945-TSONX,0,2023-09-30,85.3,5607.3,47
2651-ZCBXV,0,2023-09-30,108.0,6719.69,54
3316-UWXUY,0,2023-09-30,93.5,6789.0,50
7083-MIOPC,0,2023-09-30,20.25,4616.82,72
1984-GPTEH,0,2023-09-30,25.15,833.37,29
0621-JFHOL,0,2023-09-30,29.6,299.05,10
9903-LYSAB,0,2023-09-30,73.15,1607.99,18
9227-UAQFT,0,2023-09-30,19.75,927.07,16
7301-ABVAD,0,2023-09-30,86.6,6947.38,72
6614-FHDBO,0,2023-09-30,109.2,10406.220000000001,72
7576-ASEJU,0,2023-09-30,74.7,4219.21,41
0303-UNCIP,0,2023-09-30,65.0,4211.35,41
0959-WHOKV,0,2023-09-30,99.0,4568.09,42
4075-JFPGR,0,2023-09-30,93.5,5694.12,51
3282-ZISZV,0,2023-09-30,83.7,3832.66,32
3675-YDUPJ,0,2023-09-30,19.85,212.85000000000002,10
4111-BNXIF,0,2023-09-30,59.55,4103.9,67
7017-VFHAY,0,2023-09-30,115.1,8228.76,61
6655-LHBYW,0,2023-09-30,114.35,6791.1,50
7605-BDWDC,0,2023-09-30,49.85,1520.1,31
1950-KSVVJ,0,2023-09-30,113.3,6541.55,45
0123-CRBRT,0,2023-09-30,88.1,8405.34,61
6292-TOSSS,0,2023-09-30,24.9,3553.25,50
7014-ZZXAW,0,2023-09-30,24.25,2315.86,71
7633-MVPUY,0,2023-09-30,59.75,6259.68,57
8645-KWHJO,0,2023-09-30,55.0,771.95,14
4130-MZLCC,0,2023-09-30,50.55,459.85,5
0314-TKOSI,0,2023-09-30,55.15,364.78,6
8229-MYEJZ,0,2023-09-30,51.2,953.85,10
2080-SRCDE,0,2023-09-30,25.4,58.129999999999995,1
9577-WJVCQ,0,2023-09-30,54.45,4048.15,68
6202-DYYFX,0,2023-09-30,76.0,2217.44,22
3808-HFKDE,0,2023-09-30,44.35,1010.15,20
3727-OWVYD,0,2023-09-30,61.2,3364.5,35
2294-SALNE,0,2023-09-30,86.8,2413.29,23
1563-IWQEX,0,2023-09-30,19.7,444.87,12
8203-XJZRC,0,2023-09-30,20.25,60.71,1
6556-DBKZF,0,2023-09-30,76.05,6103.849999999999,71
2985-JUUBZ,0,2023-09-30,74.55,3570.15,40
0895-LMRSF,0,2023-09-30,64.9,2707.0,23
8266-VBFQL,0,2023-09-30,90.4,484.33,4
8181-YHCMF,0,2023-09-30,60.3,4109.0,68
2240-HSJQD,0,2023-09-30,81.85,3189.96,38
1248-DYXUB,0,2023-09-30,24.8,3326.2599999999998,52
4115-BNPJY,0,2023-09-30,75.55,2995.7400000000002,29
4091-TVOCN,0,2023-09-30,78.75,3843.89,48
1098-TDVUQ,0,2023-09-30,19.25,28.689999999999998,1
7277-OZCGZ,0,2023-09-30,89.05,2018.25,22
1557-EMYVT,0,2023-09-30,115.05,5952.89,43
5027-YOCXN,0,2023-09-30,110.05,7029.35,51
3973-SKMLN,0,2023-09-30,19.9,2890.54,71
6745-JEFZB,0,2023-09-30,91.5,4120.3099999999995,35
9880-TDQAC,0,2023-09-30,60.0,4238.33,72
8705-WZCYL,0,2023-09-30,44.8,72.25999999999999,1
7102-JJVTX,0,2023-09-30,48.6,672.48,9
8626-PTQGE,0,2023-09-30,60.05,4135.49,69
4983-CLMLV,0,2023-09-30,102.7,7443.780000000001,52
9385-EHGDO,0,2023-09-30,19.85,1053.46,35
9498-FIMXL,0,2023-09-30,19.2,410.11,8
2379-GYFLQ,0,2023-09-30,94.9,5416.849999999999,46
2088-IEBAU,0,2023-09-30,88.15,7595.92,68
7982-VCELR,0,2023-09-30,94.8,4242.43,36
6885-PKOAM,0,2023-09-30,85.75,8397.48,71
7520-HQWJU,0,2023-09-30,67.45,5998.179999999999,66
9639-BUJXT,0,2023-09-30,20.5,3539.5800000000004,63
5924-SNGKP,0,2023-09-30,20.25,1089.23,41
8966-SNIZF,0,2023-09-30,19.45,2935.41,70
6243-OZGFH,0,2023-09-30,44.95,1011.01,23
0513-RBGPE,0,2023-09-30,62.8,2428.28,37
5160-UXJED,0,2023-09-30,44.6,902.74,17
8984-EYLLL,0,2023-09-30,105.25,9371.25,64
9833-TGFHX,0,2023-09-30,97.1,4675.85,42
9294-TDIPC,0,2023-09-30,20.2,144.85,5
5229-DTFYB,0,2023-09-30,98.8,4352.72,41
0104-PPXDV,0,2023-09-30,50.3,3933.78,58
5176-LMJXE,0,2023-09-30,20.55,3046.13,47
3583-KRKMD,0,2023-09-30,75.9,1840.6,18
9069-LGEUL,0,2023-09-30,59.95,1603.8600000000001,23
7302-ZHMHP,0,2023-09-30,19.15,41.519999999999996,1
9571-EDEBV,0,2023-09-30,98.65,9427.970000000001,71
3520-FJGCV,0,2023-09-30,112.6,9372.25,72
6563-VRERX,0,2023-09-30,20.6,1819.51,33
6122-EFVKN,0,2023-09-30,35.75,830.8,24
2805-EDJPQ,0,2023-09-30,99.75,6758.08,56
6862-CQUMB,0,2023-09-30,96.1,4454.88,37
7156-MXBJE,0,2023-09-30,85.1,3799.32,43
6158-HDPXZ,0,2023-09-30,25.35,25.35,1
2863-IMQDR,0,2023-09-30,89.65,6739.15,61
5686-CMAWK,0,2023-09-30,86.75,2255.32,17
5651-CRHKQ,0,2023-09-30,86.2,3881.4800000000005,41
6583-SZVGP,0,2023-09-30,108.1,5543.13,48
1708-PBBOA,0,2023-09-30,54.75,2428.45,42
8782-LKFPK,0,2023-09-30,90.4,6039.48,44
5522-JBWMO,0,2023-09-30,44.0,59.66,1
3597-MVHJT,0,2023-09-30,95.6,3544.84,27
9967-ATRFS,0,2023-09-30,19.9,976.1200000000001,19
2977-CEBSX,0,2023-09-30,90.05,6842.429999999999,66
5876-QMYLD,0,2023-09-30,20.05,824.96,23
2277-AXSDC,0,2023-09-30,19.75,2025.75,32
9442-JTWDL,0,2023-09-30,20.05,533.05,11
3067-SVMTC,0,2023-09-30,55.9,6914.52,68
5495-GPSRW,0,2023-09-30,19.7,961.6,20
7606-BPHHN,0,2023-09-30,19.8,3660.4300000000003,72
4742-DRORA,0,2023-09-30,95.4,6137.8,60
4163-NCJAK,0,2023-09-30,24.45,2697.3100000000004,46
5233-AOZUF,0,2023-09-30,74.95,2305.36,29
5973-EJGDP,0,2023-09-30,87.35,4550.01,51
7916-VCCPB,0,2023-09-30,73.25,1836.23,16
4686-GEFRM,0,2023-09-30,98.7,10025.7,70
5249-QYHEX,0,2023-09-30,24.8,2362.3,40
2233-FAGXV,0,2023-09-30,24.3,165.75,5
5605-IYGFG,0,2023-09-30,69.85,707.6700000000001,7
7663-ZTEGJ,0,2023-09-30,100.55,4378.13,29
3935-TBRZZ,0,2023-09-30,25.7,1785.02,44
8111-BKVDS,0,2023-09-30,40.7,449.3,10
8734-DKSTZ,0,2023-09-30,85.95,923.6,10
4360-PNRQB,0,2023-09-30,75.6,1668.29,18
6152-ONASV,0,2023-09-30,58.25,6934.98,68
7781-HVGMK,0,2023-09-30,65.2,4784.45,72
2181-UAESM,0,2023-09-30,53.45,144.68,2
6048-NJXHX,0,2023-09-30,19.75,2353.3100000000004,41
2320-SLKMB,0,2023-09-30,44.45,1183.8,26
4980-URKXC,0,2023-09-30,20.85,1174.01,36
4376-KFVRS,0,2023-09-30,114.05,10682.2,72
5886-VLQVU,0,2023-09-30,89.85,4050.25,35
3577-AMVUX,0,2023-09-30,55.05,69.7,1
0771-WLCLA,0,2023-09-30,112.95,2625.75,16
0206-TBWLC,0,2023-09-30,114.65,6665.1,54
2937-FTHUR,0,2023-09-30,64.8,1930.8000000000002,18
1910-FMXJM,0,2023-09-30,80.4,4713.53,36
0732-OCQOC,0,2023-09-30,25.05,1546.8899999999999,52
5168-MSWXT,0,2023-09-30,94.75,936.67,8
1090-ESELR,0,2023-09-30,105.5,9573.55,72
8592-PLTMQ,0,2023-09-30,24.7,1900.67,64
8847-GEOOQ,0,2023-09-30,60.2,3582.4,60
4785-FCIFB,0,2023-09-30,24.4,2643.3900000000003,61
8313-NDOIA,0,2023-09-30,104.15,3465.61,24
5149-CUZUJ,0,2023-09-30,92.9,3533.87,28
0942-KOWSM,0,2023-09-30,80.8,2847.5,30
4237-CLSMM,0,2023-09-30,20.0,106.76,2
1452-VOQCH,0,2023-09-30,75.1,79.63,1
4719-UMSIY,0,2023-09-30,19.65,193.9,6
6614-VBEGU,0,2023-09-30,69.45,2671.49,24
2996-XAUVF,0,2023-09-30,40.05,2799.75,70
5968-XQIVE,0,2023-09-30,89.7,7421.99,72
8896-RAZCR,0,2023-09-30,19.9,1459.9,44
1304-BCCFO,0,2023-09-30,70.05,698.5899999999999,9
4104-PVRPS,0,2023-09-30,53.6,1459.83,24
4431-EDMIQ,0,2023-09-30,75.7,667.5899999999999,7
0486-LGCCH,0,2023-09-30,19.65,674.1099999999999,11
5168-MQQCA,0,2023-09-30,108.5,10771.48,72
7971-HLVXI,0,2023-09-30,84.5,9298.85,72
9094-AZPHK,0,2023-09-30,100.15,1896.05,15
3649-JPUGY,0,2023-09-30,88.6,9403.07,72
4472-LVYGI,0,2023-09-30,52.55,525.5,0
3552-CTCYF,0,2023-09-30,104.8,9163.24,63
6778-YSNIH,0,2023-09-30,59.0,168.19,2
6579-JPICP,0,2023-09-30,20.4,38.209999999999994,1
4134-BSXLX,0,2023-09-30,60.9,2593.73,28
0505-SPOOW,0,2023-09-30,19.8,2217.3500000000004,70
4374-YMUSQ,0,2023-09-30,116.25,4660.99,34
3957-HHLMR,0,2023-09-30,65.2,6623.549999999999,70
7803-XOCCZ,0,2023-09-30,84.05,5988.72,52
5736-YEJAX,0,2023-09-30,79.45,7407.6,69
8981-FJGLA,0,2023-09-30,78.0,1370.12,11
1135-LMECX,0,2023-09-30,19.85,36.32,1
8535-SFUTN,0,2023-09-30,106.45,8499.199999999999,61
8677-HDZEE,0,2023-09-30,105.45,6056.95,56
2475-MROZF,0,2023-09-30,95.0,2938.5,30
3482-ABPKK,0,2023-09-30,54.3,2492.06,28
7531-GQHME,0,2023-09-30,20.05,732.97,12
5174-ITUMV,0,2023-09-30,105.4,9601.11,67
0913-XWSCN,0,2023-09-30,85.5,7017.349999999999,55
0750-EBAIU,0,2023-09-30,91.25,6366.42,52
3571-DPYUH,0,2023-09-30,94.7,7967.85,58
7601-GNDYK,0,2023-09-30,19.6,1416.7,35
8067-NIOYM,0,2023-09-30,21.1,985.05,24
1403-GYAFU,0,2023-09-30,20.05,4760.15,70
4234-XTNEA,0,2023-09-30,79.95,249.85,2
5348-CAGXB,0,2023-09-30,89.55,1422.07,12
0621-HJWXJ,0,2023-09-30,81.55,6361.5,63
5844-QVTAT,0,2023-09-30,58.45,2245.4700000000003,33
8905-IAZPF,0,2023-09-30,95.65,9978.23,69
5394-MEITZ,0,2023-09-30,80.6,5786.7,60
6859-QNXIQ,0,2023-09-30,113.1,10143.54,72
2782-LFZVW,0,2023-09-30,58.95,941.87,11
2866-IKBTM,0,2023-09-30,19.55,60.18000000000001,1
7129-AZJDE,0,2023-09-30,78.95,2767.56,34
2560-PPCHE,0,2023-09-30,105.05,8488.2,65
8138-EALND,0,2023-09-30,19.75,363.95000000000005,15
3580-HYCSP,0,2023-09-30,110.3,10343.619999999999,72
1352-HNSAW,0,2023-09-30,115.6,10858.08,72
2075-PUEPR,0,2023-09-30,19.35,2511.75,55
1982-FEBTD,0,2023-09-30,25.6,1102.17,23
5791-KAJFD,0,2023-09-30,68.75,6208.16,56
2654-VBVPB,0,2023-09-30,19.9,31.729999999999997,1
1154-HYWWO,0,2023-09-30,70.6,4313.32,38
2501-XWWTZ,0,2023-09-30,70.2,771.16,11
3716-UVSPD,0,2023-09-30,49.3,74.27,1
6815-ABQFQ,0,2023-09-30,107.25,6841.38,56
7343-EOBEU,0,2023-09-30,23.6,131.35,3
3701-SFMUH,0,2023-09-30,69.7,552.3399999999999,7
6103-LIANB,0,2023-09-30,99.5,8286.060000000001,59
7319-VENRZ,0,2023-09-30,64.3,668.8299999999999,7
5846-NEQVZ,0,2023-09-30,70.85,5145.929999999999,71
6967-QIQRV,0,2023-09-30,101.9,1819.05,15
5781-RFZRP,0,2023-09-30,73.5,7799.4400000000005,71
0308-IVGOK,0,2023-09-30,40.4,422.6,11
7293-LSCDV,0,2023-09-30,19.25,2524.05,60
5756-JYOJT,0,2023-09-30,64.9,752.25,11
9548-LIGTA,0,2023-09-30,81.05,5988.389999999999,61
5150-LJNSR,0,2023-09-30,98.05,4213.29,31
8270-RKSAP,0,2023-09-30,70.5,964.29,9
2640-LYMOV,0,2023-09-30,19.65,58.019999999999996,2
1423-BMPBQ,0,2023-09-30,19.0,47.28,1
2393-DIVAI,0,2023-09-30,20.0,107.81,3
4568-KNYWR,0,2023-09-30,63.25,5876.93,52
8752-IMQOS,0,2023-09-30,20.1,111.1,5
0742-LAFQK,0,2023-09-30,99.15,9500.02,72
